"SEQN","ACD010A","ACD010B","ACD010C","ACQ020","ACQ030","ACD040","ACQ050","ACQ060","ACD070","ACD080"
22248,,,,5,5,5,5,5,1,1
22249,1,,,,,,,,,
22251,1,,,,,,,,,
22252,1,,,,,,,,,
22253,1,,,,,,,,,
22254,1,,,,,,,,,
22255,1,,,,,,,,,
22258,,,,3,3,3,3,3,1,1
22259,,,,3,3,1,5,5,4,4
22261,,,,5,5,5,5,5,1,1
22262,1,,,,,,,,,
22263,,,,4,1,1,5,3,4,1
22264,1,,,,,,,,,
22265,1,,,,,,,,,
22267,,,,1,1,1,1,1,4,4
22268,1,,,,,,,,,
22270,1,,,,,,,,,
22271,1,,,,,,,,,
22272,1,,,,,,,,,
22274,1,,,,,,,,,
22275,1,,,,,,,,,
22276,1,,,,,,,,,
22277,1,,,,,,,,,
22278,1,,,,,,,,,
22279,1,,,,,,,,,
22280,1,,,,,,,,,
22282,,,,5,2,5,5,5,4,1
22283,,,3,,,,,,,
22284,,,,3,1,3,3,3,4,1
22285,1,,,,,,,,,
22286,1,,,,,,,,,
22287,1,,,,,,,,,
22289,1,,,,,,,,,
22291,1,,,,,,,,,
22292,1,,,,,,,,,
22295,1,,,,,,,,,
22296,1,,,,,,,,,
22297,,,,3,1,3,2,1,99,1
22298,1,,,,,,,,,
22299,1,,,,,,,,,
22300,1,,,,,,,,,
22302,1,,,,,,,,,
22305,1,,,,,,,,,
22306,1,,,,,,,,,
22307,1,,,,,,,,,
22308,,,,1,1,1,1,1,4,4
22309,,,,1,1,1,1,1,4,4
22310,1,,,,,,,,,
22311,1,,,,,,,,,
22312,1,,,,,,,,,
22314,1,,,,,,,,,
22315,1,,,,,,,,,
22316,1,,,,,,,,,
22317,1,,,,,,,,,
22318,1,,,,,,,,,
22319,1,,,,,,,,,
22320,,,3,,,,,,,
22321,,,,3,1,1,3,3,5,5
22323,1,,,,,,,,,
22324,1,,,,,,,,,
22325,,,,2,1,2,1,3,4,4
22328,,,,4,1,4,5,4,4,1
22329,1,,,,,,,,,
22330,1,,,,,,,,,
22331,1,,,,,,,,,
22332,1,,,,,,,,,
22333,1,,,,,,,,,
22335,,,,2,1,5,2,3,4,4
22339,1,,,,,,,,,
22341,1,,,,,,,,,
22343,1,,,,,,,,,
22344,1,,,,,,,,,
22345,1,,,,,,,,,
22346,1,,,,,,,,,
22347,,,,4,3,4,5,5,4,1
22348,,,,4,1,3,3,4,5,5
22349,,,,5,4,5,5,5,5,5
22350,1,,,,,,,,,
22354,1,,,,,,,,,
22355,,,,3,1,3,3,4,4,4
22356,1,,,,,,,,,
22358,1,,,,,,,,,
22359,1,,,,,,,,,
22360,,,,3,3,3,3,3,5,5
22361,1,,,,,,,,,
22362,1,,3,,,,,,,
22363,,,3,,,,,,,
22364,1,,,,,,,,,
22365,1,,,,,,,,,
22366,1,,,,,,,,,
22369,1,,,,,,,,,
22370,,,,1,1,1,1,1,4,4
22371,1,,,,,,,,,
22372,1,,,,,,,,,
22374,1,,,,,,,,,
22375,1,,,,,,,,,
22376,1,,,,,,,,,
22377,1,,,,,,,,,
22378,1,,,,,,,,,
22379,1,,,,,,,,,
22381,1,,,,,,,,,
22383,1,,,,,,,,,
22384,1,,,,,,,,,
22387,1,,,,,,,,,
22388,1,,,,,,,,,
22389,,,,4,4,5,5,4,1,1
22390,,,,5,5,5,5,5,1,1
22391,1,,,,,,,,,
22392,1,,,,,,,,,
22395,1,,,,,,,,,
22396,1,,,,,,,,,
22397,1,,,,,,,,,
22398,1,,,,,,,,,
22402,1,,,,,,,,,
22403,1,,,,,,,,,
22404,1,,,,,,,,,
22405,1,,,,,,,,,
22406,1,,,,,,,,,
22407,1,,,,,,,,,
22408,1,,,,,,,,,
22409,1,,,,,,,,,
22410,1,,,,,,,,,
22413,1,,,,,,,,,
22414,1,,,,,,,,,
22415,1,,,,,,,,,
22416,1,,,,,,,,,
22417,1,,,,,,,,,
22418,1,,,,,,,,,
22419,1,,,,,,,,,
22422,,,,4,3,3,3,4,1,4
22423,,,,4,1,2,4,4,1,1
22424,1,,,,,,,,,
22425,,,3,,,,,,,
22427,,,,2,1,1,3,2,5,5
22428,,,3,,,,,,,
22429,1,,,,,,,,,
22430,1,,,,,,,,,
22432,1,,,,,,,,,
22433,,,,2,2,2,1,2,4,4
22434,1,,,,,,,,,
22436,,,,5,5,4,5,5,1,1
22439,,,,1,1,1,1,1,4,4
22440,1,,,,,,,,,
22441,,,,1,1,1,1,1,4,4
22442,1,,,,,,,,,
22443,1,,,,,,,,,
22444,,,,5,5,5,5,4,4,1
22445,,,,5,3,3,5,4,4,1
22446,1,,,,,,,,,
22448,1,,,,,,,,,
22449,,,,4,4,4,5,4,1,1
22450,1,,,,,,,,,
22451,,,,3,2,3,5,4,4,4
22452,1,,,,,,,,,
22453,1,,,,,,,,,
22454,1,,,,,,,,,
22455,1,,,,,,,,,
22456,1,,,,,,,,,
22457,1,,,,,,,,,
22458,,,,3,3,3,3,2,4,4
22460,1,,,,,,,,,
22461,1,,,,,,,,,
22462,1,,,,,,,,,
22465,1,,,,,,,,,
22466,,,,3,1,3,3,3,1,4
22467,1,,,,,,,,,
22468,,,3,,,,,,,
22469,1,,,,,,,,,
22470,1,,,,,,,,,
22472,1,,,,,,,,,
22473,,,,4,4,4,4,4,4,1
22474,1,,,,,,,,,
22475,1,,,,,,,,,
22476,,,,4,1,3,3,4,1,4
22477,1,,,,,,,,,
22478,,,,4,3,3,5,3,4,1
22479,1,,,,,,,,,
22480,,,,5,3,5,5,5,1,4
22482,,,,3,1,2,2,3,4,4
22483,,,,4,2,2,4,5,4,1
22484,1,,,,,,,,,
22485,1,,,,,,,,,
22486,1,,,,,,,,,
22487,,,,4,4,4,5,5,5,5
22488,1,,,,,,,,,
22489,,,,2,2,5,2,3,4,4
22490,,,,5,5,5,5,5,1,1
22492,1,,,,,,,,,
22495,1,,,,,,,,,
22498,1,,,,,,,,,
22501,,,,3,3,4,2,2,1,1
22502,1,,,,,,,,,
22504,1,,,,,,,,,
22505,1,,,,,,,,,
22506,1,,,,,,,,,
22507,1,,,,,,,,,
22509,1,,,,,,,,,
22510,,,,4,5,4,5,5,1,1
22513,1,,,,,,,,,
22514,1,,,,,,,,,
22515,,,,4,4,4,5,5,1,1
22516,,,,2,1,2,3,4,4,4
22517,1,,,,,,,,,
22518,1,,,,,,,,,
22519,1,,,,,,,,,
22520,1,,,,,,,,,
22521,1,,,,,,,,,
22522,1,,,,,,,,,
22525,1,,,,,,,,,
22526,1,,,,,,,,,
22527,1,,,,,,,,,
22528,1,,,,,,,,,
22529,1,,,,,,,,,
22530,1,,,,,,,,,
22531,1,,,,,,,,,
22533,1,,,,,,,,,
22534,,,,2,1,1,1,3,4,4
22537,1,,,,,,,,,
22538,1,,,,,,,,,
22539,1,,,,,,,,,
22541,1,,,,,,,,,
22542,1,,,,,,,,,
22543,1,,,,,,,,,
22545,1,,,,,,,,,
22546,1,,,,,,,,,
22547,,,,1,1,1,1,1,4,4
22548,,,,4,5,3,5,5,1,4
22549,,,,4,1,4,4,4,1,1
22550,,,,4,4,4,4,4,4,4
22551,1,,,,,,,,,
22553,,,3,,,,,,,
22554,1,,,,,,,,,
22555,1,,,,,,,,,
22557,1,,,,,,,,,
22558,,,,2,1,1,1,1,4,4
22559,1,,,,,,,,,
22561,1,,,,,,,,,
22562,,,,1,1,1,1,1,10,10
22565,1,,,,,,,,,
22567,1,,,,,,,,,
22568,,,,4,1,1,2,3,4,4
22569,1,,,,,,,,,
22570,,,,3,1,1,1,1,4,4
22571,,,,1,1,1,1,1,4,4
22572,1,,,,,,,,,
22573,1,,,,,,,,,
22574,1,,,,,,,,,
22575,,,,3,2,3,3,3,2,2
22577,,,,2,1,3,3,2,5,5
22578,,,,5,5,5,5,5,1,1
22579,1,,,,,,,,,
22580,1,,,,,,,,,
22581,1,,,,,,,,,
22582,1,,,,,,,,,
22583,1,,,,,,,,,
22586,1,,,,,,,,,
22587,,,,3,1,1,5,5,4,4
22588,1,,,,,,,,,
22591,1,,,,,,,,,
22592,1,,,,,,,,,
22593,1,,,,,,,,,
22594,1,,,,,,,,,
22595,1,,,,,,,,,
22596,1,,,,,,,,,
22597,1,,,,,,,,,
22598,1,,,,,,,,,
22601,,,,5,1,5,5,5,2,2
22602,1,,,,,,,,,
22603,1,,,,,,,,,
22604,,,,1,1,1,1,1,4,4
22608,1,,,,,,,,,
22610,1,,,,,,,,,
22611,1,,,,,,,,,
22612,1,,,,,,,,,
22613,1,,,,,,,,,
22618,1,,,,,,,,,
22619,1,,,,,,,,,
22620,1,,,,,,,,,
22621,1,,,,,,,,,
22622,1,,,,,,,,,
22625,1,,,,,,,,,
22628,1,,,,,,,,,
22629,1,,,,,,,,,
22630,1,,,,,,,,,
22631,,,,1,1,1,1,1,4,4
22633,1,,,,,,,,,
22634,1,,,,,,,,,
22635,,,,2,1,2,5,4,4,4
22637,,,,3,2,3,2,2,4,4
22638,1,,,,,,,,,
22639,,,,1,1,1,1,1,4,4
22640,,,,2,1,2,1,1,4,4
22643,1,,,,,,,,,
22644,,,,3,2,4,4,3,4,4
22646,1,,,,,,,,,
22651,,,,1,1,1,1,1,4,4
22652,1,,,,,,,,,
22654,1,,,,,,,,,
22659,1,,,,,,,,,
22660,1,,,,,,,,,
22661,,,,5,4,3,4,4,4,4
22662,,,,3,1,3,3,3,1,4
22663,1,,,,,,,,,
22664,1,,,,,,,,,
22665,1,,,,,,,,,
22667,,,,3,1,2,2,3,4,4
22668,1,,,,,,,,,
22670,,,,3,3,5,3,3,4,1
22671,1,,,,,,,,,
22672,,,,3,1,4,4,4,1,1
22673,1,,,,,,,,,
22675,1,,,,,,,,,
22676,,,,4,2,5,3,3,4,4
22677,1,,,,,,,,,
22678,1,,,,,,,,,
22679,1,,,,,,,,,
22680,1,,,,,,,,,
22681,,,3,,,,,,,
22682,1,,,,,,,,,
22683,,,,2,1,2,2,2,4,4
22684,1,,,,,,,,,
22685,1,,,,,,,,,
22686,,,,4,2,1,5,5,4,4
22687,,,,3,1,3,3,3,1,4
22688,1,,,,,,,,,
22689,1,,,,,,,,,
22690,1,,,,,,,,,
22691,1,,,,,,,,,
22692,1,,,,,,,,,
22693,1,,,,,,,,,
22694,1,,,,,,,,,
22696,1,,,,,,,,,
22697,1,,,,,,,,,
22698,1,,,,,,,,,
22699,1,,,,,,,,,
22701,1,,,,,,,,,
22705,1,,,,,,,,,
22707,1,,,,,,,,,
22708,1,,,,,,,,,
22709,,,,2,1,1,3,1,10,10
22711,1,,,,,,,,,
22712,7,,,,,,,,,
22713,,,,2,1,1,2,2,4,4
22714,,,,3,3,3,3,3,1,1
22715,1,,,,,,,,,
22716,,,,4,1,3,3,5,4,4
22718,1,,,,,,,,,
22719,1,,,,,,,,,
22720,,,,5,5,5,5,5,1,1
22722,1,,,,,,,,,
22723,1,,,,,,,,,
22724,,,3,,,,,,,
22725,1,,,,,,,,,
22726,,,,1,1,1,1,1,4,4
22727,1,,,,,,,,,
22728,1,,,,,,,,,
22730,,,,3,4,1,3,3,1,4
22731,1,,,,,,,,,
22732,1,,,,,,,,,
22734,,,,1,1,1,1,1,4,4
22736,,,,2,2,2,1,1,5,5
22739,1,,,,,,,,,
22740,,,,5,5,5,5,5,1,1
22741,,,,1,1,1,1,1,4,4
22742,1,,,,,,,,,
22743,1,,,,,,,,,
22744,1,,,,,,,,,
22745,1,,,,,,,,,
22746,1,,,,,,,,,
22748,1,,,,,,,,,
22749,1,,,,,,,,,
22750,1,,,,,,,,,
22751,1,,,,,,,,,
22752,1,,,,,,,,,
22753,1,,,,,,,,,
22754,1,,,,,,,,,
22755,1,,,,,,,,,
22756,1,,,,,,,,,
22757,1,,,,,,,,,
22758,1,,,,,,,,,
22762,1,,,,,,,,,
22763,1,,,,,,,,,
22764,1,,,,,,,,,
22765,1,,,,,,,,,
22766,1,,,,,,,,,
22767,,,,3,2,3,3,4,2,2
22768,,,,4,1,4,5,5,4,1
22769,,,,5,4,5,5,4,4,1
22770,,,,3,2,3,9,3,4,4
22772,1,,,,,,,,,
22773,1,,,,,,,,,
22775,1,,,,,,,,,
22777,1,,,,,,,,,
22778,1,,,,,,,,,
22779,1,,,,,,,,,
22780,1,,,,,,,,,
22781,1,,,,,,,,,
22782,,,,3,3,3,3,3,4,1
22783,,,,1,1,1,1,1,4,4
22784,1,,,,,,,,,
22785,1,,,,,,,,,
22786,,,,3,1,4,4,3,4,1
22788,1,,,,,,,,,
22790,1,,,,,,,,,
22793,1,,,,,,,,,
22794,1,,,,,,,,,
22795,1,,,,,,,,,
22796,1,,,,,,,,,
22797,1,,,,,,,,,
22798,,,,2,1,1,1,1,4,4
22800,,,,3,3,4,5,4,1,99
22801,,,,1,1,1,1,1,4,4
22802,1,,,,,,,,,
22803,1,,,,,,,,,
22806,,,,5,5,5,5,4,1,1
22808,1,,,,,,,,,
22809,1,,,,,,,,,
22812,1,,,,,,,,,
22813,1,,,,,,,,,
22815,1,,,,,,,,,
22816,1,,,,,,,,,
22817,1,,,,,,,,,
22818,1,,,,,,,,,
22819,1,,,,,,,,,
22820,,,,4,1,2,4,3,4,4
22821,1,,,,,,,,,
22822,,,,3,3,3,3,3,1,1
22823,,,,5,5,5,5,5,4,1
22825,1,,,,,,,,,
22826,1,,,,,,,,,
22827,1,,,,,,,,,
22828,1,,,,,,,,,
22831,1,,,,,,,,,
22833,,,,2,1,1,1,2,4,4
22834,,,,3,3,4,5,4,1,1
22835,1,,,,,,,,,
22836,,,,3,1,1,1,1,4,4
22837,1,,,,,,,,,
22838,1,,,,,,,,,
22839,1,,,,,,,,,
22841,1,,,,,,,,,
22842,1,,,,,,,,,
22843,1,,,,,,,,,
22844,,,,4,4,4,5,5,1,1
22845,1,,,,,,,,,
22846,1,,,,,,,,,
22847,,,,3,3,4,5,4,1,1
22848,1,,,,,,,,,
22849,1,,,,,,,,,
22850,1,,,,,,,,,
22851,1,,,,,,,,,
22852,1,,,,,,,,,
22854,1,,,,,,,,,
22857,1,,,,,,,,,
22858,,,,5,5,5,5,5,1,1
22859,1,,,,,,,,,
22860,1,,,,,,,,,
22861,1,,,,,,,,,
22862,1,,,,,,,,,
22864,,,,3,1,3,4,5,4,4
22866,,,,4,1,4,5,5,1,4
22867,1,,,,,,,,,
22868,,,,1,1,1,1,1,4,4
22872,1,,,,,,,,,
22873,,,,3,3,3,3,4,4,4
22875,1,,,,,,,,,
22876,1,,,,,,,,,
22877,,,,4,3,5,5,5,4,4
22878,1,,3,,,,,,,
22880,1,,,,,,,,,
22881,1,,,,,,,,,
22882,1,,,,,,,,,
22883,1,,,,,,,,,
22884,1,,,,,,,,,
22885,,,,3,1,1,3,1,4,4
22886,1,,,,,,,,,
22887,1,,,,,,,,,
22888,,,,2,1,1,1,1,4,4
22889,1,,,,,,,,,
22890,1,,,,,,,,,
22891,,,,1,1,1,1,1,4,4
22893,1,,,,,,,,,
22895,1,,,,,,,,,
22896,1,,,,,,,,,
22897,1,,,,,,,,,
22900,,,,1,1,1,1,2,4,4
22903,,,,5,5,5,5,5,1,1
22904,1,,,,,,,,,
22905,1,,,,,,,,,
22909,1,,,,,,,,,
22910,1,,,,,,,,,
22912,1,,,,,,,,,
22913,1,,,,,,,,,
22914,,,,3,1,1,4,4,4,4
22915,1,,,,,,,,,
22916,1,,,,,,,,,
22917,1,,,,,,,,,
22918,1,,,,,,,,,
22919,,,3,,,,,,,
22920,1,,,,,,,,,
22921,,,,1,1,1,1,1,4,4
22922,1,,,,,,,,,
22924,1,,,,,,,,,
22925,1,,,,,,,,,
22926,1,,,,,,,,,
22928,1,,,,,,,,,
22929,,,,1,1,1,1,1,4,4
22930,,,,5,3,1,5,4,1,1
22931,1,,3,,,,,,,
22933,1,,3,,,,,,,
22934,,,,4,1,1,3,3,4,4
22935,1,,,,,,,,,
22937,1,,,,,,,,,
22938,1,,,,,,,,,
22939,1,,,,,,,,,
22940,1,,,,,,,,,
22941,1,,,,,,,,,
22942,1,,,,,,,,,
22943,1,,,,,,,,,
22944,1,,,,,,,,,
22945,,,3,,,,,,,
22947,,,,4,1,3,4,4,4,4
22948,1,,,,,,,,,
22949,1,,,,,,,,,
22950,1,,,,,,,,,
22951,1,,,,,,,,,
22952,1,,,,,,,,,
22954,,,,3,1,3,3,3,5,5
22957,1,,,,,,,,,
22958,1,,,,,,,,,
22959,1,,,,,,,,,
22960,,,,5,5,5,5,5,1,1
22961,,,,2,1,3,2,3,4,1
22967,1,,3,,,,,,,
22969,1,,,,,,,,,
22970,1,,,,,,,,,
22972,,,,4,1,5,5,5,1,4
22974,,,,1,1,1,1,1,4,4
22976,,,,5,5,5,5,5,1,1
22977,1,,,,,,,,,
22979,1,,,,,,,,,
22980,1,,,,,,,,,
22981,1,,,,,,,,,
22982,1,,,,,,,,,
22983,,,,4,1,1,1,1,4,4
22985,1,,3,,,,,,,
22987,1,,,,,,,,,
22989,1,,,,,,,,,
22991,1,,3,,,,,,,
22992,1,,,,,,,,,
22994,1,,,,,,,,,
22995,1,,,,,,,,,
22997,1,,,,,,,,,
22998,1,,,,,,,,,
22999,1,,,,,,,,,
23000,1,,,,,,,,,
23001,1,,,,,,,,,
23002,1,,,,,,,,,
23004,1,,,,,,,,,
23005,1,,,,,,,,,
23006,1,,,,,,,,,
23007,,,3,,,,,,,
23008,1,,,,,,,,,
23009,,,,3,1,5,5,5,4,4
23011,1,,,,,,,,,
23018,1,,,,,,,,,
23020,1,,,,,,,,,
23023,1,,,,,,,,,
23024,1,,,,,,,,,
23026,1,,,,,,,,,
23028,,,3,,,,,,,
23029,1,,,,,,,,,
23030,1,,,,,,,,,
23031,1,,,,,,,,,
23032,1,,,,,,,,,
23035,1,,,,,,,,,
23036,1,,,,,,,,,
23037,,,,4,3,3,4,3,4,4
23038,,,,2,1,1,1,1,4,4
23039,1,,,,,,,,,
23041,,,,4,2,4,4,5,1,4
23042,1,,,,,,,,,
23043,1,,,,,,,,,
23044,1,,,,,,,,,
23045,1,,,,,,,,,
23048,1,,,,,,,,,
23049,1,,,,,,,,,
23051,1,,,,,,,,,
23052,1,,,,,,,,,
23053,1,,,,,,,,,
23057,1,,,,,,,,,
23059,1,,,,,,,,,
23061,1,,,,,,,,,
23062,1,,,,,,,,,
23063,1,,,,,,,,,
23064,,,,3,1,3,3,3,1,4
23065,1,,,,,,,,,
23066,1,,,,,,,,,
23067,,,,4,3,3,4,3,4,4
23068,,,,4,3,5,5,3,1,1
23069,1,,,,,,,,,
23070,1,,,,,,,,,
23071,1,,,,,,,,,
23074,,,,2,1,1,3,2,4,4
23079,1,,,,,,,,,
23080,1,,,,,,,,,
23082,1,,,,,,,,,
23084,1,,,,,,,,,
23085,,,,3,2,4,5,5,4,4
23086,1,,,,,,,,,
23087,1,,,,,,,,,
23090,,,,3,1,1,3,3,4,4
23091,1,,,,,,,,,
23092,1,,,,,,,,,
23095,,,,3,2,3,3,4,4,5
23096,1,,,,,,,,,
23097,1,,3,,,,,,,
23099,1,,,,,,,,,
23100,1,,,,,,,,,
23101,1,,,,,,,,,
23102,,,3,,,,,,,
23104,1,,,,,,,,,
23106,1,,,,,,,,,
23107,,,,4,1,4,3,4,1,5
23108,1,,,,,,,,,
23109,1,,,,,,,,,
23110,1,,,,,,,,,
23111,1,,,,,,,,,
23112,1,,,,,,,,,
23113,,,,5,5,5,5,5,1,1
23116,1,,,,,,,,,
23118,1,,,,,,,,,
23119,1,,,,,,,,,
23120,1,,,,,,,,,
23121,1,,,,,,,,,
23122,1,,,,,,,,,
23125,1,,,,,,,,,
23126,,,,4,1,4,5,4,1,4
23127,,,,3,1,3,3,3,4,4
23128,1,,,,,,,,,
23129,1,,,,,,,,,
23131,1,,,,,,,,,
23132,1,,,,,,,,,
23134,1,,,,,,,,,
23136,1,,,,,,,,,
23137,1,,,,,,,,,
23138,1,,,,,,,,,
23139,1,,,,,,,,,
23140,,,,5,5,5,5,5,1,1
23141,1,,,,,,,,,
23144,1,,,,,,,,,
23147,,,,4,4,5,5,4,4,1
23149,1,,,,,,,,,
23150,1,,,,,,,,,
23152,,,,1,1,1,1,1,10,10
23154,1,,,,,,,,,
23155,1,,,,,,,,,
23156,1,,,,,,,,,
23161,1,,,,,,,,,
23162,1,,,,,,,,,
23163,1,,,,,,,,,
23164,1,,,,,,,,,
23165,,,,1,1,1,1,1,4,4
23166,1,,,,,,,,,
23168,1,,,,,,,,,
23169,,,,5,5,5,5,5,1,1
23172,1,,,,,,,,,
23173,,,,1,1,1,1,1,4,4
23174,,,,1,1,1,1,1,99,1
23175,1,,,,,,,,,
23176,,,,5,5,5,5,5,5,1
23177,,,,1,1,1,1,1,4,4
23178,1,,,,,,,,,
23179,1,,,,,,,,,
23181,1,,,,,,,,,
23182,1,,,,,,,,,
23183,,,,5,5,5,5,5,1,1
23184,,,,4,5,1,5,5,4,1
23185,,,,5,5,5,5,5,2,1
23186,1,,,,,,,,,
23188,1,,,,,,,,,
23189,1,,,,,,,,,
23190,1,,,,,,,,,
23191,,,,3,3,3,3,3,5,4
23192,,,,4,5,4,5,3,1,1
23193,1,,,,,,,,,
23196,1,,3,,,,,,,
23197,1,,,,,,,,,
23198,1,,,,,,,,,
23200,1,,,,,,,,,
23204,1,,,,,,,,,
23205,,,,1,1,1,1,1,4,4
23206,1,,,,,,,,,
23210,1,,,,,,,,,
23211,,,,4,4,5,5,5,2,1
23212,1,,,,,,,,,
23214,,,,5,5,5,5,5,1,1
23217,1,,,,,,,,,
23218,1,,,,,,,,,
23219,1,,,,,,,,,
23220,,,,4,1,4,4,4,4,4
23222,1,,,,,,,,,
23223,1,,,,,,,,,
23224,1,,,,,,,,,
23225,1,,,,,,,,,
23227,1,,,,,,,,,
23228,,,,4,1,3,1,1,4,4
23229,1,,,,,,,,,
23231,1,,,,,,,,,
23232,1,,,,,,,,,
23233,1,,,,,,,,,
23235,,,,1,1,1,1,1,4,4
23236,1,,,,,,,,,
23240,1,,,,,,,,,
23241,,,,5,5,5,5,5,1,1
23242,1,,,,,,,,,
23243,1,,,,,,,,,
23245,,,,4,5,4,5,4,1,1
23246,1,,,,,,,,,
23247,1,,,,,,,,,
23248,1,,,,,,,,,
23249,1,,,,,,,,,
23250,1,,,,,,,,,
23252,1,,,,,,,,,
23253,1,,,,,,,,,
23255,,,,1,1,1,1,1,4,4
23256,1,,,,,,,,,
23257,1,,,,,,,,,
23259,1,,,,,,,,,
23260,1,,,,,,,,,
23261,,,,4,4,4,4,4,1,1
23264,1,,,,,,,,,
23265,1,,,,,,,,,
23266,1,,,,,,,,,
23268,1,,,,,,,,,
23271,1,,,,,,,,,
23272,,,,2,1,1,1,2,4,4
23274,1,,,,,,,,,
23275,1,,,,,,,,,
23276,1,,,,,,,,,
23277,1,2,,,,,,,,
23282,1,,,,,,,,,
23283,1,,,,,,,,,
23285,,,,5,2,5,5,5,1,1
23286,1,,,,,,,,,
23287,,,,4,3,3,5,5,4,4
23290,,,,1,1,1,1,1,4,4
23291,1,,,,,,,,,
23292,,,,3,1,1,5,4,4,4
23293,1,,,,,,,,,
23296,,,,5,5,5,5,5,1,1
23298,,,,1,1,1,1,1,4,4
23300,,,,1,1,1,1,1,4,4
23303,,,,1,1,1,1,1,4,4
23304,1,,,,,,,,,
23305,1,,,,,,,,,
23306,1,,,,,,,,,
23307,1,,,,,,,,,
23308,,,,3,3,3,5,3,1,1
23309,1,,,,,,,,,
23310,,,,3,1,2,1,2,4,4
23311,1,2,3,,,,,,,
23312,,,,4,1,5,5,5,4,1
23314,1,,,,,,,,,
23315,,,,1,1,1,1,1,4,4
23316,1,,,,,,,,,
23317,1,,,,,,,,,
23318,1,,,,,,,,,
23319,1,,,,,,,,,
23320,,,,4,5,4,5,4,1,1
23321,,,,4,2,4,5,3,4,10
23323,1,,,,,,,,,
23324,1,,,,,,,,,
23326,1,,,,,,,,,
23327,1,,,,,,,,,
23330,,,,3,2,3,3,5,4,4
23331,1,,,,,,,,,
23332,1,,,,,,,,,
23333,1,,,,,,,,,
23336,1,,,,,,,,,
23337,1,,,,,,,,,
23338,1,,,,,,,,,
23340,1,,,,,,,,,
23341,1,,,,,,,,,
23342,,,,4,1,3,3,2,4,4
23343,1,,,,,,,,,
23345,,,,1,1,1,1,3,4,4
23348,,,,4,1,3,4,4,4,4
23349,,,,4,1,2,3,3,4,4
23350,1,,,,,,,,,
23351,1,,,,,,,,,
23352,,,,2,1,1,1,3,4,4
23353,1,,,,,,,,,
23354,,,,1,1,1,1,1,4,4
23355,1,,,,,,,,,
23357,,,,3,1,1,3,3,4,4
23359,,,3,,,,,,,
23361,1,,,,,,,,,
23364,1,,,,,,,,,
23366,1,,,,,,,,,
23367,1,,,,,,,,,
23368,1,,,,,,,,,
23369,1,,,,,,,,,
23370,1,,,,,,,,,
23372,1,,,,,,,,,
23373,,,,4,4,5,5,5,5,5
23375,1,,,,,,,,,
23378,1,,,,,,,,,
23379,1,,,,,,,,,
23380,1,,,,,,,,,
23381,1,,,,,,,,,
23382,1,,,,,,,,,
23383,,,,5,5,5,5,5,1,1
23384,,,,1,1,1,1,1,4,4
23386,,,,2,1,1,1,1,10,10
23387,,,,4,1,3,4,3,4,4
23388,1,,,,,,,,,
23389,1,,,,,,,,,
23390,1,,,,,,,,,
23392,1,,,,,,,,,
23393,,,,3,3,3,3,3,4,1
23395,1,,,,,,,,,
23396,,,,3,4,5,5,4,1,1
23397,1,,,,,,,,,
23399,1,,,,,,,,,
23400,,,3,,,,,,,
23402,1,,,,,,,,,
23403,1,,,,,,,,,
23404,1,,,,,,,,,
23405,1,,,,,,,,,
23406,1,,,,,,,,,
23408,,,,1,1,1,1,1,4,4
23410,,,,5,5,5,5,5,1,1
23411,1,,,,,,,,,
23412,,,,1,1,1,1,1,4,4
23413,1,,,,,,,,,
23414,1,,,,,,,,,
23415,1,,,,,,,,,
23416,1,,,,,,,,,
23418,1,,,,,,,,,
23420,,,,2,1,1,1,1,4,4
23422,1,,,,,,,,,
23423,1,,,,,,,,,
23424,1,,,,,,,,,
23425,,,,4,4,4,4,4,1,1
23426,,,,4,4,5,5,5,4,4
23427,1,,,,,,,,,
23430,1,,,,,,,,,
23432,,,,2,1,1,1,1,4,4
23434,1,,,,,,,,,
23435,1,,,,,,,,,
23437,1,,,,,,,,,
23438,1,,,,,,,,,
23439,,,,1,1,1,1,1,5,5
23440,,,,3,1,1,3,1,4,4
23442,1,,,,,,,,,
23443,,,,3,3,3,3,3,5,5
23445,1,,,,,,,,,
23446,1,,,,,,,,,
23447,,,,4,2,5,5,4,1,1
23448,1,,,,,,,,,
23449,1,,,,,,,,,
23450,,,,1,1,1,1,1,4,4
23451,1,,,,,,,,,
23452,,,,1,1,1,1,1,4,4
23454,1,,,,,,,,,
23455,,,,3,3,3,5,5,4,4
23456,,,,4,4,5,3,3,4,4
23457,,,,1,1,1,1,1,4,4
23459,1,,,,,,,,,
23460,,,,4,1,1,3,5,4,4
23463,1,,,,,,,,,
23464,1,,,,,,,,,
23465,1,,,,,,,,,
23466,,,,2,1,3,2,1,4,4
23467,,,,1,1,1,1,1,4,4
23468,1,,,,,,,,,
23469,1,,,,,,,,,
23470,1,,,,,,,,,
23471,,,3,,,,,,,
23472,1,,,,,,,,,
23473,1,,,,,,,,,
23475,1,,,,,,,,,
23476,,,,1,1,1,1,1,4,4
23477,,,,2,1,3,3,3,4,4
23478,1,,,,,,,,,
23479,1,,,,,,,,,
23480,,,,2,1,2,4,2,4,4
23481,,,,1,1,1,1,1,4,4
23482,1,,,,,,,,,
23483,,,,3,1,3,2,2,4,4
23484,1,,,,,,,,,
23485,1,,,,,,,,,
23486,,,3,,,,,,,
23487,1,,,,,,,,,
23488,1,,,,,,,,,
